Price,Size,Location,Type,Title,Property ID,Original ID,Listed,Updated
120000,680,Kampong Speu,Land for Sale,Hard Title,8631231,,03-Dec-22,
180000,100,Kampong Chhnang,Land for Sale,Soft Title,8631226,,03-Dec-22,
12000,90,Svay Rieng,Land for Sale,Soft Title,8631214,,03-Dec-22,
399900,100,Kampong Speu,Land for Sale,Soft Title,8631200,,03-Dec-22,
100000,200,Phnom Penh,Land for Sale,Soft Title,8631148,,03-Dec-22,
180000,225,Phnom Penh,Land for Sale,Soft Title,7983071,,03-Dec-22,
20900,20900,Preah Sihanouk,Land for Sale,Soft Title,7985427,,03-Dec-22,
13500,200,Kandal,Land for Sale,Soft Title,8155211,,03-Dec-22,
840000,120000,Ratanakiri,Land for Sale,Soft Title,8630758,,03-Dec-22,
38000,264,Koh Kong,Land for Sale,Soft Title,8630649,,03-Dec-22,
50000,362,Koh Kong,Land for Sale,Soft Title,8630562,,03-Dec-22,
45000,494,Kampong Chhnang,Land for Sale,Soft Title,8630248,,03-Dec-22,
90000,494,Kampot,Land for Sale,Soft Title,8629912,,03-Dec-22,
57999,390,Kandal,Land for Sale,Soft Title,8629765,,03-Dec-22,
35000,200,Kampong Speu,Land for Sale,Soft Title,8620657,,03-Dec-22,
45000,494,Kampong Chhnang,Land for Sale,Soft Title,8630385,,03-Dec-22,
85000,494,Siem Reap,Land for Sale,Soft Title,8629476,,03-Dec-22,
145440,7272,Kampong Chhnang,Land for Sale,Soft Title,8629432,,03-Dec-22,
1169000,1169,Preah Sihanouk,Land for Sale,Soft Title,8606546,,03-Dec-22,
9995,5,Kampong Speu,Land for Sale,Soft Title,8357654,,03-Dec-22,
65000,5,Phnom Penh,Land for Sale,Soft Title,8628852,,03-Dec-22,
44000,20,Svay Rieng,Land for Sale,Soft Title,8628035,,03-Dec-22,
35000,200,Kampong Speu,Land for Sale,Soft Title,8622198,,03-Dec-22,
558110,1139,Phnom Penh,Land for Sale,Hard Title,8434975,,03-Dec-22,
25000,1300,Battambang,Land for Sale,Soft Title,7779636,,03-Dec-22,
348960,21810,Phnom Penh,Land for Sale,Hard Title,8627649,,03-Dec-22,
905400,2012,Kandal,Land for Sale,Soft Title,8627842,,03-Dec-22,
300000,2012,Siem Reap,Land for Sale,Soft Title,8627472,,03-Dec-22,
1500000,10000,Phnom Penh,Land for Sale,Soft Title,8627670,,03-Dec-22,
13440,6720,Phnom Penh,Land for Sale,Hard Title,8627710,,03-Dec-22,
400000,100000,Phnom Penh,Land for Sale,Soft Title,8627681,,03-Dec-22,
13000,100,Siem Reap,Land for Sale,Soft Title,8626872,,02-Dec-22,
18500,4,Kandal,Land for Sale,Soft Title,8626275,,02-Dec-22,
1920000,600,Phnom Penh,Land for Sale,Soft Title,8626172,,02-Dec-22,
16800,100,Siem Reap,Land for Sale,Soft Title,8626044,,02-Dec-22,
85000,336,Kandal,Land for Sale,Soft Title,8625878,,02-Dec-22,
18000,600,Kandal,Land for Sale,Hard Title,8625402,,02-Dec-22,
40000000,10000,Pursat,Land for Sale,Soft Title,8625002,,02-Dec-22,
1014100,10141,Kep,Land for Sale,Soft Title,8624255,,02-Dec-22,
42592200,10141,Phnom Penh,Land for Sale,Hard Title,8626202,,02-Dec-22,
121800,2100,Phnom Penh,Land for Sale,Soft Title,8548750,,02-Dec-22,
147000,2100,Phnom Penh,Land for Sale,Hard Title,8624088,,02-Dec-22,
265000,234,Phnom Penh,Land for Sale,Hard Title,8624919,,02-Dec-22,
1500000,575,Phnom Penh,Land for Sale,Hard Title,8099829,,02-Dec-22,
65000,8,Kampong Speu,Land for Sale,Hard Title,7830807,,02-Dec-22,
16,8,Preah Sihanouk,Land for Sale,Soft Title,7735824,,02-Dec-22,
15000,527,Preah Sihanouk,Land for Sale,Hard Title,7996527,,02-Dec-22,
273,91,Preah Sihanouk,Land for Sale,Soft Title,8162738,,02-Dec-22,
20000,527,Preah Sihanouk,Land for Sale,Hard Title,8203094,,02-Dec-22,
18445,527,Phnom Penh,Land for Sale,Hard Title,7527643,,02-Dec-22,
1560000,400,Kampong Chhnang,Land for Sale,Soft Title,8246002,,02-Dec-22,
1560000,400,Kampong Chhnang,Land for Sale,Hard Title,8263110,,02-Dec-22,
150000,1200,Banteay Meanchey,Land for Sale,Soft Title,8307990,,02-Dec-22,
250000,600,Kandal,Land for Sale,Soft Title,8488973,,02-Dec-22,
150000,600,Phnom Penh,Land for Sale,Soft Title,8622322,,02-Dec-22,
237699,2401,Phnom Penh,Land for Sale,Hard Title,8622065,,02-Dec-22,
4800,1,Mondulkiri,Land for Sale,Soft Title,8557773,,02-Dec-22,
612000,17000,Banteay Meanchey,Land for Sale,Soft Title,8308087,,02-Dec-22,
10080,168,Siem Reap,Land for Sale,Soft Title,8621769,,02-Dec-22,
525000,1500,Siem Reap,Land for Sale,Soft Title,7605533,,02-Dec-22,
145000,1507,Kampot,Land for Sale,Soft Title,7822062,,01-Dec-22,
28000,100,Takeo,Land for Sale,Hard Title,8621547,,01-Dec-22,
22000,850,Kampong Speu,Land for Sale,Soft Title,8621288,,01-Dec-22,
22000,850,Kampong Speu,Land for Sale,Soft Title,8621272,,01-Dec-22,
300080,968,Phnom Penh,Land for Sale,Soft Title,8467292,,01-Dec-22,
320000,1577,Battambang,Land for Sale,Soft Title,8621066,,01-Dec-22,
33000,139,Koh Kong,Land for Sale,Soft Title,8620992,,01-Dec-22,
18000,3600,Kampong Chhnang,Land for Sale,Soft Title,8620971,,01-Dec-22,
65,10,Pursat,Land for Sale,Soft Title,8528104,,01-Dec-22,
5937500,3125,Phnom Penh,Land for Sale,Soft Title,8620370,,01-Dec-22,
380000,1440,Battambang,Land for Sale,Soft Title,8585176,,01-Dec-22,
5616,1440,Pursat,Land for Sale,Soft Title,8381838,,01-Dec-22,
429000,39000,Kampong Speu,Land for Sale,Soft Title,8575104,,01-Dec-22,
13000,3000,Siem Reap,Land for Sale,Soft Title,8619684,,01-Dec-22,
1150000,690,Phnom Penh,Land for Sale,Soft Title,8531684,,01-Dec-22,
60000,7500,Siem Reap,Land for Sale,Soft Title,8618515,,01-Dec-22,
1386000,1800,Phnom Penh,Land for Sale,Soft Title,8618370,,01-Dec-22,
12000,5635,Kampong Speu,Land for Sale,Soft Title,8618263,,01-Dec-22,
576400,1441,Phnom Penh,Land for Sale,Hard Title,8190452,,01-Dec-22,
28000,277,Siem Reap,Land for Sale,Hard Title,8619585,,01-Dec-22,
18000,180,Siem Reap,Land for Sale,Soft Title,8619954,,01-Dec-22,
877800,26600,Kandal,Land for Sale,Hard Title,8328264,,01-Dec-22,
1752000,365,Phnom Penh,Land for Sale,Soft Title,8274459,,01-Dec-22,
350000,4049,Kampong Speu,Land for Sale,Hard Title,8617626,,01-Dec-22,
950000,100,Kandal,Land for Sale,Soft Title,7770462,,01-Dec-22,
699900,100,Phnom Penh,Land for Sale,Soft Title,8616638,,01-Dec-22,
35000,100,Phnom Penh,Land for Sale,Soft Title,8616065,,01-Dec-22,
12000,325,Kampong Speu,Land for Sale,Soft Title,8615978,,01-Dec-22,
219375,11250,Kampong Speu,Land for Sale,Hard Title,8616764,,01-Dec-22,
332800,832,Phnom Penh,Land for Sale,Soft Title,8615624,,01-Dec-22,
1771,77,Phnom Penh,Land for Sale,Soft Title,8615392,,01-Dec-22,
229320,1764,Phnom Penh,Land for Sale,Soft Title,8615394,,01-Dec-22,
118750,125,Kampong Speu,Land for Sale,Hard Title,7542949,,30-Nov-22,
895000,125,Phnom Penh,Land for Sale,Hard Title,8614096,,30-Nov-22,
55000,145,Ratanakiri,Land for Sale,Hard Title,8613836,,30-Nov-22,
18000,1484,Pursat,Land for Sale,Soft Title,8613203,,30-Nov-22,
16818,8409,Preah Vihear,Land for Sale,Hard Title,8611974,,30-Nov-22,
10000,520,Kampong Speu,Land for Sale,Soft Title,8611535,,30-Nov-22,
130000,780,Kampot,Land for Sale,Soft Title,8611416,,30-Nov-22,
60000,140,Kandal,Land for Sale,Soft Title,8611400,,30-Nov-22,
140000,4000,Kampong Speu,Land for Sale,Soft Title,8611364,,30-Nov-22,
375000,25000,Kampong Speu,Land for Sale,Soft Title,8611307,,30-Nov-22,
54000,2300,Preah Sihanouk,Land for Sale,Soft Title,7598904,,30-Nov-22,
24800,191,Prey Veng,Land for Sale,Soft Title,8610815,,30-Nov-22,
500000,191,Kandal,Land for Sale,Soft Title,8610744,,30-Nov-22,
99000,550000,Ratanakiri,Land for Sale,Soft Title,8610582,,30-Nov-22,
105000,550000,Phnom Penh,Land for Sale,Hard Title,8610571,,30-Nov-22,
11000,4400,Ratanakiri,Land for Sale,Soft Title,7609827,,30-Nov-22,
787500,2250000,Ratanakiri,Land for Sale,Soft Title,7594656,,30-Nov-22,
1312250,10498,Takeo,Land for Sale,Hard Title,8610027,,30-Nov-22,
1862900,2866,Phnom Penh,Land for Sale,Soft Title,8534234,,30-Nov-22,
15200000,160000,Kandal,Land for Sale,Soft Title,8609620,,30-Nov-22,
99000,220000,Ratanakiri,Land for Sale,Hard Title,7928312,,30-Nov-22,
14000,2520,Ratanakiri,Land for Sale,Soft Title,7928171,,30-Nov-22,
15000,4200,Ratanakiri,Land for Sale,Soft Title,7928131,,30-Nov-22,
25500,9690,Ratanakiri,Land for Sale,Soft Title,7928058,,30-Nov-22,
26500,13091,Ratanakiri,Land for Sale,Soft Title,7927850,,30-Nov-22,
125000,50000,Ratanakiri,Land for Sale,Soft Title,7893182,,30-Nov-22,
572000,260000,Ratanakiri,Land for Sale,Soft Title,7893159,,30-Nov-22,
324000,53235,Ratanakiri,Land for Sale,Soft Title,7847018,,30-Nov-22,
72000,6572,Ratanakiri,Land for Sale,Soft Title,7846984,,30-Nov-22,
108000,5748,Ratanakiri,Land for Sale,Soft Title,7846946,,30-Nov-22,
72000,3841,Ratanakiri,Land for Sale,Soft Title,7846928,,30-Nov-22,
58200,6174,Ratanakiri,Land for Sale,Soft Title,7846884,,30-Nov-22,
70000,10000,Ratanakiri,Land for Sale,Soft Title,7846770,,30-Nov-22,
16000,40000,Ratanakiri,Land for Sale,Soft Title,7686044,,30-Nov-22,
447600,1492,Ratanakiri,Land for Sale,Soft Title,7628716,,30-Nov-22,
50000,37000,Ratanakiri,Land for Sale,Soft Title,7561734,,30-Nov-22,
6100800,3813,Ratanakiri,Land for Sale,Soft Title,7609781,,30-Nov-22,
300000,1500000,Ratanakiri,Land for Sale,Soft Title,7571692,,30-Nov-22,
150000,9300,Ratanakiri,Land for Sale,Hard Title,7560431,,30-Nov-22,
14698800,146988,Siem Reap,Land for Sale,Soft Title,8609389,,29-Nov-22,
50000,1041,Kandal,Land for Sale,Soft Title,8608847,,29-Nov-22,
25000,200,Kandal,Land for Sale,Soft Title,8608845,,29-Nov-22,
15000,100,Takeo,Land for Sale,Soft Title,8608843,,29-Nov-22,
273000,22,Kampong Speu,Land for Sale,Soft Title,8591575,,29-Nov-22,
306850,361,Siem Reap,Land for Sale,Hard Title,8608548,,29-Nov-22,
500000,100,Kampong Speu,Land for Sale,Soft Title,8608335,,29-Nov-22,
65000,105,Phnom Penh,Land for Sale,Soft Title,7993645,,29-Nov-22,
70000,180,Phnom Penh,Land for Sale,Soft Title,7983212,,29-Nov-22,
70000,200,Phnom Penh,Land for Sale,Soft Title,8050515,,29-Nov-22,
100000,3182,Svay Rieng,Land for Sale,Soft Title,8549640,,29-Nov-22,
222000,400,Kandal,Land for Sale,Soft Title,8608675,,29-Nov-22,
159000,318,Siem Reap,Land for Sale,Hard Title,7942547,,29-Nov-22,
33000,17,Battambang,Land for Sale,Soft Title,8607453,,29-Nov-22,
28900,17,Kampong Chhnang,Land for Sale,Soft Title,8607381,,29-Nov-22,
900000,20000,Kampong Speu,Land for Sale,Hard Title,8574798,,29-Nov-22,
20000,105,Kandal,Land for Sale,Soft Title,8608033,,29-Nov-22,
480000,105,Phnom Penh,Land for Sale,Hard Title,8608025,,29-Nov-22,
600000,238,Phnom Penh,Land for Sale,Hard Title,7935129,,29-Nov-22,
1186200,3954,Siem Reap,Land for Sale,Soft Title,8606020,,29-Nov-22,
398580,1533,Siem Reap,Land for Sale,Soft Title,8605821,,29-Nov-22,
90000,2610,Kampong Chhnang,Land for Sale,Soft Title,8605764,,29-Nov-22,
353700,1965,Siem Reap,Land for Sale,Soft Title,8605705,,29-Nov-22,
131820,1014,Siem Reap,Land for Sale,Soft Title,8605657,,29-Nov-22,
337755,979,Siem Reap,Land for Sale,Hard Title,8605652,,29-Nov-22,
1070680,3692,Siem Reap,Land for Sale,Hard Title,8605649,,29-Nov-22,
63000,868,Tboung Khmum,Land for Sale,Hard Title,8605646,,29-Nov-22,
1960236,28827,Phnom Penh,Land for Sale,Soft Title,8605451,,29-Nov-22,
90000,400,Kandal,Land for Sale,Hard Title,8150648,,29-Nov-22,
49900,400,Kandal,Land for Sale,Soft Title,7752695,,29-Nov-22,
24500,27,Kampong Cham,Land for Sale,Soft Title,8038967,,29-Nov-22,
120000,1600,Kandal,Land for Sale,Hard Title,8604542,,29-Nov-22,
15000,140,Kandal,Land for Sale,Soft Title,8604540,,29-Nov-22,
900000,100,Kandal,Land for Sale,Soft Title,8604537,,29-Nov-22,
15000,200,Kandal,Land for Sale,Soft Title,8604535,,29-Nov-22,
54000,600,Kandal,Land for Sale,Soft Title,8604529,,29-Nov-22,
150000,500,Preah Sihanouk,Land for Sale,Soft Title,8408063,,29-Nov-22,
180000,500,Phnom Penh,Land for Sale,Hard Title,8604276,,29-Nov-22,
363000,110,Battambang,Land for Sale,Soft Title,8085708,,29-Nov-22,
115000,528,Kandal,Land for Sale,Soft Title,7764493,,29-Nov-22,
10000,100,Kampong Speu,Land for Sale,Soft Title,8604054,,29-Nov-22,
1343850,867,Phnom Penh,Land for Sale,Hard Title,8046542,,29-Nov-22,
23000,100,Kampong Speu,Land for Sale,Soft Title,8603305,,29-Nov-22,
13008,225,Phnom Penh,Land for Sale,Soft Title,8603304,,29-Nov-22,
25000,225,Kampot,Land for Sale,Soft Title,8602887,,28-Nov-22,
30000,10,Kampong Cham,Land for Sale,Soft Title,8602308,,28-Nov-22,
13500,10,Kampong Speu,Land for Sale,Soft Title,8601515,,28-Nov-22,
35500,41420,Kampong Chhnang,Land for Sale,Soft Title,7956955,,28-Nov-22,
6213000,41420,Kandal,Land for Sale,Soft Title,8601308,,28-Nov-22,
2400000,1600,Preah Sihanouk,Land for Sale,Soft Title,8601297,,28-Nov-22,
310000,1963,Battambang,Land for Sale,Soft Title,8545546,,28-Nov-22,
65000,840,Battambang,Land for Sale,Soft Title,8600496,,28-Nov-22,
12000,140,Ratanakiri,Land for Sale,Soft Title,7970335,,28-Nov-22,
25000,108000,Ratanakiri,Land for Sale,Soft Title,8403947,,28-Nov-22,
39500,43240,Ratanakiri,Land for Sale,Soft Title,8440176,,28-Nov-22,
1863000,414,Ratanakiri,Land for Sale,Hard Title,8486780,,28-Nov-22,
67500,11286,Ratanakiri,Land for Sale,Hard Title,8486848,,28-Nov-22,
25000,814,Ratanakiri,Land for Sale,Hard Title,8487004,,28-Nov-22,
62000,9297,Ratanakiri,Land for Sale,Hard Title,8487068,,28-Nov-22,
500000,80000,Ratanakiri,Land for Sale,Hard Title,8210389,,28-Nov-22,
155350,2400,Kampot,Land for Sale,Hard Title,8600169,,28-Nov-22,
1800000,467,Phnom Penh,Land for Sale,Hard Title,8600051,,28-Nov-22,
52000,5,Phnom Penh,Land for Sale,Soft Title,8598660,,28-Nov-22,
50000,5800,Preah Vihear,Land for Sale,Soft Title,8598049,,28-Nov-22,
728250,971,Kandal,Land for Sale,Hard Title,8562882,,28-Nov-22,
53000,205,Siem Reap,Land for Sale,Hard Title,8597890,,28-Nov-22,
200000,5,Phnom Penh,Land for Sale,Soft Title,8307507,,28-Nov-22,
20,5,Preah Vihear,Land for Sale,Soft Title,8597443,,28-Nov-22,
31000,490,Prey Veng,Land for Sale,Soft Title,8597799,,28-Nov-22,
27000,123,Svay Rieng,Land for Sale,Soft Title,8597166,,28-Nov-22,
360000,120000,Kampong Speu,Land for Sale,Soft Title,8596919,,27-Nov-22,
1560000,120000,Battambang,Land for Sale,Soft Title,8596798,,27-Nov-22,
120000000,120000,Kampong Speu,Land for Sale,Soft Title,7508482,,27-Nov-22,
1140,285,Phnom Penh,Land for Sale,Soft Title,8596407,,27-Nov-22,
30000,198,Kandal,Land for Sale,Soft Title,8551345,,27-Nov-22,
374875,125,Kampong Speu,Land for Sale,Soft Title,8596237,,27-Nov-22,
10000,125,Takeo,Land for Sale,Soft Title,7657852,,27-Nov-22,
13000,750,Battambang,Land for Sale,Soft Title,8596401,,27-Nov-22,
375000,750,Kandal,Land for Sale,Soft Title,8595998,,27-Nov-22,
500000,750,Phnom Penh,Land for Sale,Soft Title,8595978,,27-Nov-22,
2500,1,Siem Reap,Land for Sale,Soft Title,8396376,,27-Nov-22,
28500,450,Siem Reap,Land for Sale,Soft Title,7691566,,27-Nov-22,
43500,325,Siem Reap,Land for Sale,Soft Title,7599866,,27-Nov-22,
45000000,50000,Phnom Penh,Land for Sale,Hard Title,8595967,,27-Nov-22,
56000,560,Kandal,Land for Sale,Hard Title,8595835,,27-Nov-22,
840000,100,Kandal,Land for Sale,Soft Title,8595711,,27-Nov-22,
155000,12,Kampong Chhnang,Land for Sale,Hard Title,8595280,,27-Nov-22,
11000,900,Kampong Speu,Land for Sale,Soft Title,8595587,,27-Nov-22,
50000,271,Kandal,Land for Sale,Soft Title,8594676,,27-Nov-22,
26200,100,Phnom Penh,Land for Sale,Soft Title,8594627,,27-Nov-22,
350000,100,Battambang,Land for Sale,Soft Title,8033226,,27-Nov-22,
30000,4,Banteay Meanchey,Land for Sale,Soft Title,8594147,,27-Nov-22,
93300,589,Kandal,Land for Sale,Soft Title,8594094,,27-Nov-22,
724045,20687,Kampong Speu,Land for Sale,Hard Title,8594093,,27-Nov-22,
690000,100,Kampong Speu,Land for Sale,Hard Title,8521876,,27-Nov-22,
47777,160,Phnom Penh,Land for Sale,Soft Title,8393888,,27-Nov-22,
100000,1934,Kampong Cham,Land for Sale,Soft Title,8593840,,27-Nov-22,
39000,2000,Battambang,Land for Sale,Soft Title,8410962,,27-Nov-22,
92000,769,Kandal,Land for Sale,Hard Title,7806647,,27-Nov-22,
32053200,534220,Preah Sihanouk,Land for Sale,Soft Title,8592757,,27-Nov-22,
23000,120,Phnom Penh,Land for Sale,Soft Title,7737882,,27-Nov-22,
100000,100,Kampong Chhnang,Land for Sale,Soft Title,8590543,,27-Nov-22,
100000,100,Kampong Chhnang,Land for Sale,Soft Title,8590581,,27-Nov-22,
19500,100,Phnom Penh,Land for Sale,Soft Title,8592124,,27-Nov-22,
250,100,Battambang,Land for Sale,Soft Title,8591122,,26-Nov-22,
85399,7426,Kampong Speu,Land for Sale,Soft Title,8544233,,26-Nov-22,
726000,33000,Kampong Speu,Land for Sale,Soft Title,8544235,,26-Nov-22,
82500,33000,Battambang,Land for Sale,Soft Title,8591116,,26-Nov-22,
2304000,7200,Kampot,Land for Sale,Hard Title,8590747,,26-Nov-22,
576250,461,Kandal,Land for Sale,Hard Title,8590532,,26-Nov-22,
430000,781,Preah Sihanouk,Land for Sale,Soft Title,8590361,,26-Nov-22,
25000,5000,Kampot,Land for Sale,Soft Title,8590282,,26-Nov-22,
533040,6663,Siem Reap,Land for Sale,Soft Title,8590169,,26-Nov-22,
55000,600,Siem Reap,Land for Sale,Soft Title,8590165,,26-Nov-22,
300000,600,Prey Veng,Land for Sale,Soft Title,8557411,,26-Nov-22,
1,1,Banteay Meanchey,Land for Sale,Hard Title,7946254,,26-Nov-22,
29800,1,Kampong Speu,Land for Sale,Soft Title,8075701,,26-Nov-22,
250000,5121,Kampot,Land for Sale,Soft Title,8589565,,26-Nov-22,
198264,16522,Kep,Land for Sale,Hard Title,8589530,,26-Nov-22,
35000,100000,Mondulkiri,Land for Sale,Soft Title,8589497,,26-Nov-22,
15000,200,Kampong Speu,Land for Sale,Soft Title,8589176,,26-Nov-22,
145000,230,Kampong Cham,Land for Sale,Soft Title,8589120,,26-Nov-22,
45000,100,Phnom Penh,Land for Sale,Soft Title,8588911,,26-Nov-22,
477000,53,Phnom Penh,Land for Sale,Soft Title,8588855,,26-Nov-22,
369600,528,Phnom Penh,Land for Sale,Hard Title,8588687,,26-Nov-22,
274890,561,Phnom Penh,Land for Sale,Hard Title,8559342,,26-Nov-22,
3927000,561,Phnom Penh,Land for Sale,Hard Title,8588474,,26-Nov-22,
10000,2200,Phnom Penh,Land for Sale,Soft Title,8588459,,26-Nov-22,
369600,528,Phnom Penh,Land for Sale,Hard Title,8588721,,26-Nov-22,
27000,11,Phnom Penh,Land for Sale,Soft Title,8587206,,26-Nov-22,
450000,225000,Phnom Penh,Land for Sale,Hard Title,8587510,,26-Nov-22,
600000,1200,Kampot,Land for Sale,Hard Title,8586290,,25-Nov-22,
606450,4665,Kampot,Land for Sale,Soft Title,8586269,,25-Nov-22,
11000,81,Takeo,Land for Sale,Soft Title,8174218,,25-Nov-22,
29600,1742,Battambang,Land for Sale,Hard Title,8586043,,25-Nov-22,
187500,375,Preah Sihanouk,Land for Sale,Hard Title,8298640,,25-Nov-22,
12000,12,Banteay Meanchey,Land for Sale,Soft Title,8585625,,25-Nov-22,
11000,100,Siem Reap,Land for Sale,Hard Title,8586008,,25-Nov-22,
400000,100,Takeo,Land for Sale,Hard Title,8585343,,25-Nov-22,
24000,11,Phnom Penh,Land for Sale,Soft Title,8213252,,25-Nov-22,
186960,3116,Kandal,Land for Sale,Soft Title,8585199,,25-Nov-22,
200,2,Kampot,Land for Sale,Soft Title,8584946,,25-Nov-22,
1,1,Phnom Penh,Land for Sale,Soft Title,8554595,,25-Nov-22,
1,1,Phnom Penh,Land for Sale,Soft Title,8554596,,25-Nov-22,
13999,100,Kampong Speu,Land for Sale,Soft Title,8490351,,25-Nov-22,
120000,71000,Preah Vihear,Land for Sale,Soft Title,8584822,,25-Nov-22,
180,12,Kandal,Land for Sale,Soft Title,8584343,,25-Nov-22,
70000,315,Kandal,Land for Sale,Soft Title,8572609,,25-Nov-22,
25000,105,Kandal,Land for Sale,Soft Title,8576055,,25-Nov-22,
420,105,Battambang,Land for Sale,Soft Title,8584176,,25-Nov-22,
840000,105,Battambang,Land for Sale,Soft Title,8584175,,25-Nov-22,
600000,100,Kampong Speu,Land for Sale,Soft Title,8584058,,25-Nov-22,
1098000,183,Ratanakiri,Land for Sale,Soft Title,8274486,,25-Nov-22,
28000,100,Kandal,Land for Sale,Hard Title,8583164,,25-Nov-22,
800,100,Kampong Cham,Land for Sale,Hard Title,8022089,,25-Nov-22,
150000,100,Kandal,Land for Sale,Soft Title,8570635,,25-Nov-22,
20000,200,Siem Reap,Land for Sale,Hard Title,8584751,,25-Nov-22,
30000,300,Kampong Speu,Land for Sale,Soft Title,8566094,,25-Nov-22,
250000,330,Phnom Penh,Land for Sale,Soft Title,8026588,,25-Nov-22,
12000,105,Tboung Khmum,Land for Sale,Soft Title,8581502,,25-Nov-22,
15000,20000,Phnom Penh,Land for Sale,Soft Title,8192476,,25-Nov-22,
72975,695,Phnom Penh,Land for Sale,Hard Title,8364881,,25-Nov-22,
59000,319,Kandal,Land for Sale,Soft Title,8580304,,24-Nov-22,
15000,131,Kampong Speu,Land for Sale,Soft Title,8579899,,24-Nov-22,
52000,110,Kandal,Land for Sale,Hard Title,8579714,,24-Nov-22,
190000,266,Phnom Penh,Land for Sale,Soft Title,8573772,,24-Nov-22,
52500,2022,Siem Reap,Land for Sale,Hard Title,8579324,,24-Nov-22,
70000,400,Phnom Penh,Land for Sale,Hard Title,8578934,,24-Nov-22,
500000,2400,Mondulkiri,Land for Sale,Soft Title,8578540,,24-Nov-22,
300000,1800,Mondulkiri,Land for Sale,Soft Title,8578389,,24-Nov-22,
1700000,1800,Phnom Penh,Land for Sale,Hard Title,8578094,,24-Nov-22,
55000,1800,Kandal,Land for Sale,Soft Title,8577955,,24-Nov-22,
199880,19988,Preah Sihanouk,Land for Sale,Hard Title,8577843,,24-Nov-22,
55000,160,Kandal,Land for Sale,Soft Title,8577753,,24-Nov-22,
1600,160,Phnom Penh,Land for Sale,Soft Title,8577576,,24-Nov-22,
190000,160,Phnom Penh,Land for Sale,Soft Title,8577361,,24-Nov-22,
51960000,40000,Pursat,Land for Sale,Hard Title,8577201,,24-Nov-22,
490000,600,Phnom Penh,Land for Sale,Hard Title,8577141,,24-Nov-22,
63000,264,Battambang,Land for Sale,Soft Title,8577084,,24-Nov-22,
18600,200,Kampot,Land for Sale,Soft Title,8577003,,24-Nov-22,
233506,17962,Kampot,Land for Sale,Soft Title,8576660,,24-Nov-22,
18000,35,Battambang,Land for Sale,Soft Title,8576633,,24-Nov-22,
175000,35,Takeo,Land for Sale,Soft Title,8576511,,24-Nov-22,
100000,35,Phnom Penh,Land for Sale,Hard Title,8575707,,24-Nov-22,
560,35,Preah Sihanouk,Land for Sale,Hard Title,8575568,,24-Nov-22,
1110000,2225,Siem Reap,Land for Sale,Soft Title,7497203,,24-Nov-22,
13500,10000,Kampong Thom,Land for Sale,Hard Title,8575278,,24-Nov-22,
1200000,10000,Phnom Penh,Land for Sale,Soft Title,8574955,,24-Nov-22,
2450,50,Kampong Speu,Land for Sale,Soft Title,7964070,,24-Nov-22,
2000000,300,Phnom Penh,Land for Sale,Hard Title,8575920,,24-Nov-22,
57000,5,Kampot,Land for Sale,Soft Title,7674385,,23-Nov-22,
53160,1329,Siem Reap,Land for Sale,Soft Title,8554240,,23-Nov-22,
30960,774,Siem Reap,Land for Sale,Soft Title,8554269,,23-Nov-22,
209840,5246,Siem Reap,Land for Sale,Soft Title,8554292,,23-Nov-22,
25000,200,Phnom Penh,Land for Sale,Soft Title,8449745,,23-Nov-22,
30000,37,Kampong Chhnang,Land for Sale,Soft Title,8572908,,23-Nov-22,
690,690,Phnom Penh,Land for Sale,Soft Title,8572445,,23-Nov-22,
999888,12546,Takeo,Land for Sale,Soft Title,8572361,,23-Nov-22,
300,300,Kampong Speu,Land for Sale,Soft Title,8441583,,23-Nov-22,
1000040,400,Phnom Penh,Land for Sale,Hard Title,8571761,,23-Nov-22,
1200000,910,Phnom Penh,Land for Sale,Soft Title,8571702,,23-Nov-22,
650000,1200,Kandal,Land for Sale,Soft Title,8571583,,23-Nov-22,
25000,10,Phnom Penh,Land for Sale,Soft Title,8571570,,23-Nov-22,
6400,8,Siem Reap,Land for Sale,Soft Title,8571187,,23-Nov-22,
748100,7481,Kampot,Land for Sale,Soft Title,7701522,,23-Nov-22,
300000,7481,Phnom Penh,Land for Sale,Hard Title,8570306,,23-Nov-22,
1000000,7481,Phnom Penh,Land for Sale,Hard Title,8570191,,23-Nov-22,
40000,2,Phnom Penh,Land for Sale,Soft Title,8570089,,23-Nov-22,
20000,10,Phnom Penh,Land for Sale,Soft Title,8570013,,23-Nov-22,
600000,6000,Svay Rieng,Land for Sale,Soft Title,8570771,,23-Nov-22,
400,400,Kampong Speu,Land for Sale,Soft Title,7718223,,23-Nov-22,
15900,20,Phnom Penh,Land for Sale,Soft Title,8399257,,23-Nov-22,
13000,52000,Kampong Chhnang,Land for Sale,Soft Title,7802188,,23-Nov-22,
60000,14,Battambang,Land for Sale,Soft Title,8567957,,23-Nov-22,
34000,280,Siem Reap,Land for Sale,Soft Title,8185443,,23-Nov-22,
275000,5000,Phnom Penh,Land for Sale,Soft Title,7883340,,23-Nov-22,
256800000,32100,Kratie,Land for Sale,Hard Title,8567651,,22-Nov-22,
3554240,11107,Phnom Penh,Land for Sale,Soft Title,8567535,,22-Nov-22,
45000,435,Kandal,Land for Sale,Hard Title,8567435,,22-Nov-22,
333000,601,Phnom Penh,Land for Sale,Soft Title,8567161,,22-Nov-22,
