,Hotel,Price,Location,Url
10,Home Indochine D'angkor Hotel,"118,178","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/angkor-spirit-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=71&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=61701904_369010741_0_42_0&highlighted_blocks=61701904_369010741_0_42_0&matching_block_id=61701904_369010741_0_42_0&sr_pri_blocks=61701904_369010741_0_42_0__2916&tpi_r=2&from_sustainable_property_sr=1
11,WORLD WALKERs,"28,369",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/world-walker-lodge.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=72&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=441025016_364936521_2_0_0&highlighted_blocks=441025016_364936521_2_0_0&matching_block_id=441025016_364936521_2_0_0&sr_pri_blocks=441025016_364936521_2_0_0__700&tpi_r=2&from_sustainable_property_sr=1
12,Summer Bliss Boutique,"87,459",Siem Reap | 500 m from centre,https://www.booking.com/hotel/kh/summer-bliss-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=73&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=319851108_122742452_2_0_0&highlighted_blocks=319851108_122742452_2_0_0&matching_block_id=319851108_122742452_2_0_0&sr_pri_blocks=319851108_122742452_2_0_0__2158&tpi_r=2&from_sustainable_property_sr=1
13,Golden Temple Villa,"309,347",Siem Reap | 1.2 km from centre,https://www.booking.com/hotel/kh/golden-temple-villa-siem-reap1.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=74&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=267158501_0_2_1_0&highlighted_blocks=267158501_0_2_1_0&matching_block_id=267158501_0_2_1_0&sr_pri_blocks=267158501_0_2_1_0__7633&tpi_r=1&from_sustainable_property_sr=1
14,Soben Cafe Guesthouse & Restaurant,"39,393",Siem Reap | 400 m from centre,https://www.booking.com/hotel/kh/soben-cafe-guesthouse-amp-restaurant.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=75&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=950104401_367658463_2_0_0&highlighted_blocks=950104401_367658463_2_0_0&matching_block_id=950104401_367658463_2_0_0&sr_pri_blocks=950104401_367658463_2_0_0__972&tpi_r=2
15,The Embassy Angkor Resort & Spa,"382,216",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/the-embassy-angkor-resort-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=76&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__9431&tpi_r=1&from_sustainable_property_sr=1
16,Maison Polanka,"1,118,562",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/maison-polanka.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=77&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=43793614_369087481_0_1_0&highlighted_blocks=43793614_369087481_0_1_0&matching_block_id=43793614_369087481_0_1_0&sr_pri_blocks=43793614_369087481_0_1_0__27600&tpi_r=2&from_sustainable_property_sr=1
17,Borei Angkor Resort & Spa,"338,122","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/borei.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=78&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=3681317_119919603_2_1_0&highlighted_blocks=3681317_119919603_2_1_0&matching_block_id=3681317_119919603_2_1_0&sr_pri_blocks=3681317_119919603_2_1_0__8343&tpi_r=2&from_sustainable_property_sr=1
18,Asanak D'Angkor Boutique Hotel,"94,024",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/asanak-d-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=79&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2320&tpi_r=1
19,Bed & Bedzzz,"90,579",Siem Reap | 1.4 km from centre,https://www.booking.com/hotel/kh/bed-amp-bedzzz-boutique-hostel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=80&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=866254107_354826796_0_0_0&highlighted_blocks=866254107_354826796_0_0_0&matching_block_id=866254107_354826796_0_0_0&sr_pri_blocks=866254107_354826796_0_0_0__2235&tpi_r=2&from_sustainable_property_sr=1
20,YANI HOTEL,"114,896",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/yani-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=81&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=892567501_368319544_2_10_0&highlighted_blocks=892567501_368319544_2_10_0&matching_block_id=892567501_368319544_2_10_0&sr_pri_blocks=892567501_368319544_2_10_0__2835&tpi_r=2
21,Angkor Leap Hotel,"72,220",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/angkor-leap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=82&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=900422402_360721964_0_0_0&highlighted_blocks=900422402_360721964_0_0_0&matching_block_id=900422402_360721964_0_0_0&sr_pri_blocks=900422402_360721964_0_0_0__1782&tpi_r=2&from_sustainable_property_sr=1
22,The Villa by Metta,"539,382",Siem Reap | 2.4 km from centre,https://www.booking.com/hotel/kh/metta-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=83&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=211371701_203424499_2_41_0&highlighted_blocks=211371701_203424499_2_41_0&matching_block_id=211371701_203424499_2_41_0&sr_pri_blocks=211371701_203424499_2_41_0__13309&tpi_r=2&from_sustainable_property_sr=1
23,Adventure Siem Reap Lodge,"83,933",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/adventure-hostel-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=84&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=213354004_106764879_2_0_0&highlighted_blocks=213354004_106764879_2_0_0&matching_block_id=213354004_106764879_2_0_0&sr_pri_blocks=213354004_106764879_2_0_0__2071&tpi_r=2&from_sustainable_property_sr=1
24,La Niche D'angkor Boutique Hotel,"164,137","Wat Bo Area, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/la-niche-da-ngkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=85&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=35600701_364199376_0_0_0&highlighted_blocks=35600701_364199376_0_0_0&matching_block_id=35600701_364199376_0_0_0&sr_pri_blocks=35600701_364199376_0_0_0__4050&tpi_r=2&from_sustainable_property_sr=1
25,Hillocks Hotel & Spa,"190,723",Siem Reap | 1.7 km from centre,https://www.booking.com/hotel/kh/hillocks-and-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=86&sr_order=popularity&srpvid=81d776e127e800fa&srepoch=1680022469&all_sr_blocks=191391609_208774464_2_42_0&highlighted_blocks=191391609_208774464_2_42_0&matching_block_id=191391609_208774464_2_42_0&sr_pri_blocks=191391609_208774464_2_42_0__4706&tpi_r=2&from_sustainable_property_sr=1
