,Date,Open,High,Low,Close,Adj Close,Volume
2624,11/26/2013,"3,985.00","3,985.00","3,928.70","3,980.00","3,980.00",-
2625,11/27/2013,"3,986.00","3,986.00","3,986.00","3,986.00","3,986.00",-
2626,11/28/2013,"3,936.00","3,936.00","3,936.00","3,981.00","3,981.00",-
2627,11/29/2013,"3,931.60","3,937.10","3,931.60","3,936.00","3,936.00",-
2628,12/2/2013,"3,942.30","3,942.30","3,927.60","3,942.30","3,942.30",-
2629,12/3/2013,"3,929.10","3,985.00","3,926.90","3,986.00","3,986.00",-
2630,12/4/2013,"3,923.50","3,925.30","3,923.50","3,979.00","3,979.00",-
2631,12/5/2013,"3,925.60","3,977.00","3,873.90","3,977.00","3,977.00",-
2632,12/6/2013,"3,851.90","3,975.00","3,851.90","3,975.00","3,975.00",-
2633,12/9/2013,"3,917.90","3,977.00","3,917.90","3,918.80","3,918.80",-
2634,12/10/2013,"3,916.30","3,975.00","3,843.10","3,975.00","3,975.00",-
2635,12/11/2013,"3,838.40","3,976.00","3,838.40","3,976.00","3,976.00",-
2636,12/12/2013,"3,919.10","3,977.00","3,919.10","3,977.00","3,977.00",-
2637,12/13/2013,"3,933.80","3,933.80","3,915.70","3,977.00","3,977.00",-
2638,12/16/2013,"3,911.70","3,920.70","3,906.10","3,910.90","3,910.90",-
2639,12/17/2013,"3,929.30","3,975.00","3,929.30","3,977.00","3,977.00",-
2640,12/18/2013,"3,918.30","3,973.00","3,918.30","3,973.00","3,973.00",-
2641,12/19/2013,"3,945.20","3,975.00","3,924.80","3,975.00","3,975.00",-
2642,12/20/2013,"3,937.20","3,977.00","3,928.40","3,973.00","3,973.00",-
2643,12/23/2013,"3,923.20","3,979.00","3,905.20","3,923.20","3,923.20",-
2644,12/24/2013,"3,905.40","3,977.00","3,905.40","3,977.00","3,977.00",-
2645,12/25/2013,"3,905.40","3,977.00","3,905.40","3,977.00","3,977.00",-
2646,12/26/2013,"3,931.80","3,977.00","3,931.80","3,977.00","3,977.00",-
2647,12/27/2013,"3,929.70","3,975.00","3,929.70","3,975.00","3,975.00",-
2648,12/30/2013,"3,968.30","3,975.00","3,935.30","3,971.30","3,971.30",-
2649,12/31/2013,"3,925.40","3,973.00","3,896.40","3,970.00","3,970.00",-
2650,1/1/2014,"3,903.20","3,903.20","3,903.20","3,970.00","3,970.00",-
2651,1/2/2014,"3,899.50","3,970.00","3,899.50","3,903.20","3,903.20",-
2652,1/3/2014,"3,947.40","3,973.00","3,939.20","3,973.00","3,973.00",-
2653,1/6/2014,"3,954.80","3,973.00","3,940.80","3,955.50","3,955.50",-
2654,1/7/2014,"3,935.00","3,971.00","3,935.00","3,971.00","3,971.00",-
2655,1/8/2014,"3,949.70","3,975.00","3,935.80","3,975.00","3,975.00",-
2656,1/9/2014,"3,939.00","3,977.00","3,930.90","3,977.00","3,977.00",-
2657,1/10/2014,"3,929.30","3,971.00","3,929.30","3,971.00","3,971.00",-
2658,1/13/2014,"3,907.90","3,973.00","3,907.90","3,907.90","3,907.90",-
2659,1/14/2014,"3,925.70","3,973.00","3,922.10","3,971.00","3,971.00",-
2660,1/15/2014,"3,971.00","3,971.00","3,920.60","3,973.00","3,973.00",-
2661,1/16/2014,"3,927.20","3,973.00","3,919.40","3,973.00","3,973.00",-
2662,1/17/2014,"3,924.40","3,975.00","3,924.40","3,975.00","3,975.00",-
2663,1/20/2014,"3,947.00","3,951.10","3,926.40","3,943.60","3,943.60",-
2664,1/21/2014,"3,928.20","3,971.00","3,926.30","3,926.40","3,926.40",-
2665,1/22/2014,"3,913.30","3,971.00","3,913.30","3,971.00","3,971.00",-
2666,1/23/2014,"3,929.60","3,971.00","3,926.50","3,971.00","3,971.00",-
2667,1/24/2014,"3,911.10","3,971.00","3,911.10","3,971.00","3,971.00",-
2668,1/27/2014,"3,938.60","3,938.60","3,929.00","3,940.30","3,940.30",-
2669,1/28/2014,"3,928.10","3,973.00","3,924.20","3,973.00","3,973.00",-
2670,1/29/2014,"3,917.50","3,929.70","3,917.50","3,971.00","3,971.00",-
2671,1/30/2014,"3,925.00","3,925.00","3,890.60","3,971.00","3,971.00",-
2672,1/31/2014,"3,904.40","3,973.00","3,904.40","3,973.00","3,973.00",-
2673,2/3/2014,"3,944.80","3,977.00","3,923.90","3,944.00","3,944.00",-
2674,2/4/2014,"3,919.40","3,975.00","3,919.40","3,975.00","3,975.00",-
2675,2/5/2014,"3,920.20","3,921.00","3,912.70","3,979.00","3,979.00",-
2676,2/6/2014,"3,916.40","3,971.00","3,916.40","3,971.00","3,971.00",-
2677,2/7/2014,"3,896.60","3,971.00","3,896.60","3,971.00","3,971.00",-
2678,2/10/2014,"3,900.70","3,977.00","3,896.50","3,896.50","3,896.50",-
2679,2/11/2014,"3,897.60","3,965.00","3,897.60","3,965.00","3,965.00",-
2680,2/12/2014,"3,916.20","3,960.00","3,904.90","3,960.00","3,960.00",-
2681,2/13/2014,"3,901.50","3,953.00","3,901.50","3,953.00","3,953.00",-
2682,2/14/2014,"3,905.50","3,951.00","3,877.10","3,906.30","3,906.30",-
2683,2/17/2014,"3,880.70","3,911.80","3,877.80","3,882.90","3,882.90",-
2684,2/18/2014,"3,912.00","3,960.00","3,909.00","3,911.80","3,911.80",-
2685,2/19/2014,"3,899.30","3,960.00","3,899.30","3,960.00","3,960.00",-
2686,2/20/2014,"3,915.40","3,951.00","3,912.80","3,953.00","3,953.00",-
2687,2/21/2014,"3,909.60","3,911.40","3,909.60","3,950.00","3,950.00",-
2688,2/24/2014,"3,902.00","3,960.00","3,902.00","3,902.00","3,902.00",-
2689,2/25/2014,"3,911.60","3,961.00","3,909.80","3,961.00","3,961.00",-
2690,2/26/2014,"3,911.70","3,961.00","3,911.30","3,961.00","3,961.00",-
2691,2/27/2014,"3,926.90","3,926.90","3,659.00","3,961.00","3,961.00",-
2692,2/28/2014,"3,898.90","3,960.00","3,898.90","3,960.00","3,960.00",-
2693,3/3/2014,"3,913.30","3,963.00","3,912.50","3,905.40","3,905.40",-
2694,3/4/2014,"3,921.70","3,961.00","3,912.80","3,961.00","3,961.00",-
2695,3/5/2014,"3,918.60","3,963.00","3,914.20","3,963.00","3,963.00",-
2696,3/6/2014,"3,962.00","3,962.00","3,919.00","3,962.00","3,962.00",-
2697,3/7/2014,"3,889.50","3,962.00","3,889.50","3,962.00","3,962.00",-
2698,3/10/2014,"3,927.70","3,927.70","3,920.10","3,927.70","3,927.70",-
2699,3/10/2014,"3,927.70","3,927.70","3,920.10","3,927.70","3,927.70",-
2700,3/11/2014,"3,921.30","3,977.00","3,916.40","3,977.00","3,977.00",-
2701,3/12/2014,"3,915.60","3,979.00","3,915.60","3,977.00","3,977.00",-
2702,3/13/2014,"3,914.40","3,975.00","3,914.40","3,975.00","3,975.00",-
2703,3/14/2014,"3,948.30","3,973.00","3,922.40","3,971.00","3,971.00",-
2704,3/17/2014,"3,914.20","3,926.30","3,914.20","3,914.20","3,914.20",-
2705,3/18/2014,"3,913.60","3,973.00","3,913.60",39.71,39.71,-
2706,3/19/2014,"3,925.80","3,971.00","3,924.30","3,971.00","3,971.00",-
2707,3/20/2014,"3,950.40","3,973.00","3,924.80","3,971.00","3,971.00",-
2708,3/21/2014,"3,921.50","3,973.00","3,921.50","3,973.00","3,973.00",-
2709,3/24/2014,"3,923.80","3,980.00","3,923.80","3,923.80","3,923.80",-
2710,3/25/2014,"3,904.70","3,977.00","3,904.70","3,977.00","3,977.00",-
2711,3/26/2014,"3,922.10","3,977.00","3,922.10","3,977.00","3,977.00",-
2712,3/27/2014,"3,926.50","3,973.00","3,926.50","3,973.00","3,973.00",-
2713,3/28/2014,"3,932.60","3,973.00","3,927.80","3,971.00","3,971.00",-
2714,3/31/2014,"3,922.80","3,985.00","3,922.30","3,922.30","3,922.30",-
2715,4/1/2014,"3,937.20","3,987.00","3,937.20","3,985.00","3,985.00",-
2716,4/2/2014,"3,912.00","3,927.00","3,912.00","3,985.00","3,985.00",-
2717,4/3/2014,"3,927.30","3,985.00","3,927.30","3,932.70","3,932.70",-
2718,4/4/2014,"3,937.80","3,981.00","3,924.80","3,980.00","3,980.00",-
2719,4/7/2014,"3,925.90","3,942.00","3,925.90","3,924.50","3,924.50",-
2720,4/8/2014,"3,938.00","3,987.00","3,927.70","3,987.00","3,987.00",-
2721,4/9/2014,"3,920.00","3,986.00","3,920.00","3,986.00","3,986.00",-
2722,4/10/2014,"3,914.70","3,985.00","3,888.00","3,985.00","3,985.00",-
2723,4/11/2014,"3,925.80","3,934.30","3,887.00","3,889.00","3,889.00",-
2724,4/14/2014,"3,946.80","3,949.20","3,812.30","3,947.30","3,947.30",-
2725,4/15/2014,"3,946.80","3,946.80","3,881.00",378,378,-
2726,4/16/2014,"3,943.50","3,943.50","3,880.00","3,880.00","3,880.00",-
2727,4/17/2014,"3,935.20","3,935.20","3,881.00","3,883.00","3,883.00",-
2728,4/18/2014,"3,938.30","3,987.00","3,883.00","3,881.00","3,881.00",-
2729,4/21/2014,"3,938.60","3,987.00","3,935.90","3,938.30","3,938.30",-
2730,4/22/2014,"3,944.60","3,989.00","3,934.40","3,987.00","3,987.00",-
2731,4/23/2014,"3,938.80","3,987.00","3,937.40","3,987.00","3,987.00",-
2732,4/24/2014,"3,944.90","3,987.00","3,943.20","3,987.00","3,987.00",-
2733,4/25/2014,"3,940.90","3,983.00","3,939.90","3,985.00","3,985.00",-
2734,4/28/2014,"3,941.90","3,987.00","3,939.00","3,977.00","3,977.00",-
2735,4/29/2014,"3,943.50","3,987.00","3,941.60","3,987.00","3,987.00",-
2736,4/30/2014,"3,954.40","3,987.00","3,945.20","3,987.00","3,987.00",-
2737,5/1/2014,"3,933.80","3,987.00","3,929.00","3,985.00","3,985.00",-
2738,5/2/2014,"3,934.10","3,985.00","3,934.10","3,985.00","3,985.00",-
2739,5/5/2014,"3,946.30","3,988.00","3,946.30","3,980.00","3,980.00",-
2740,5/6/2014,"3,953.30","3,987.00","3,950.30","3,987.00","3,987.00",-
2741,5/7/2014,"3,951.40","3,981.00","3,951.00","3,980.00","3,980.00",-
2742,5/8/2014,"3,956.20","3,979.00","3,951.10","3,977.00","3,977.00",-
2743,5/9/2014,"3,980.10","3,980.10","3,954.80","3,979.00","3,979.00",-
2744,5/12/2014,"3,964.80","3,975.00","3,953.80","3,975.00","3,975.00",-
2745,5/13/2014,"3,956.90","4,001.00","3,956.90","4,003.00","4,003.00",-
2746,5/14/2014,"3,957.40","3,995.00","3,952.60","3,990.00","3,990.00",-
2747,5/15/2014,"3,950.00","3,993.00","3,950.00","3,993.00","3,993.00",-
2748,5/16/2014,"3,939.50","3,993.00","3,939.50","3,993.00","3,993.00",-
2749,5/19/2014,"3,956.10","3,993.00","3,950.70","3,958.70","3,958.70",-
2750,5/20/2014,"3,952.50","3,995.00","3,952.50","3,995.00","3,995.00",-
2751,5/21/2014,"3,961.60","3,993.00","3,961.60","3,991.00","3,991.00",-
2752,5/22/2014,"3,959.90","3,993.00","3,959.90","3,993.00","3,993.00",-
2753,5/23/2014,"3,967.80","4,002.00","3,965.50","3,993.00","3,993.00",-
2754,5/26/2014,"3,964.40","3,970.00","3,964.40","4,001.00","4,001.00",-
2755,5/27/2014,"3,968.70","4,003.00","3,968.70","3,970.00","3,970.00",-
2756,5/28/2014,"3,968.70","4,003.00","3,968.70","3,971.80","3,971.80",-
2757,5/29/2014,"3,976.50","4,003.00","3,974.10","4,003.00","4,003.00",-
2758,5/30/2014,"3,979.30","4,006.00","3,977.10","4,003.00","4,003.00",-
2759,6/2/2014,"3,972.20","4,006.00","3,966.90","4,006.00","4,006.00",-
2760,6/3/2014,"3,971.00","4,006.00","3,971.00","4,006.00","4,006.00",-
2761,6/4/2014,"3,980.60","4,010.00","3,980.60","4,001.00","4,001.00",-
2762,6/5/2014,"3,989.00","4,006.00","3,987.30","4,005.00","4,005.00",-
2763,6/6/2014,"3,990.30","4,006.00","3,990.30","4,006.00","4,006.00",-
2764,6/9/2014,"3,974.60","4,006.00","3,974.60","3,988.10","3,988.10",-
2765,6/10/2014,"3,983.80","4,020.00","3,979.40","4,010.00","4,010.00",-
2766,6/11/2014,"3,981.50","3,981.50","3,978.10","4,005.00","4,005.00",-
2767,6/12/2014,"3,977.00","3,981.00","3,970.90","4,021.00","4,021.00",-
2768,6/13/2014,"3,963.80","4,006.00","3,963.80","4,006.00","4,006.00",-
2769,6/16/2014,"3,975.30","4,006.00","3,964.70","4,006.00","4,006.00",-
2770,6/17/2014,"3,959.70","4,006.00","3,959.70","4,005.00","4,005.00",-
2771,6/18/2014,"3,974.30","4,010.00","3,967.80","4,006.00","4,006.00",-
2772,6/19/2014,"3,960.40","4,010.00","3,960.40","4,010.00","4,010.00",-
2773,6/20/2014,"3,979.60","3,979.60","3,975.20","4,006.00","4,006.00",-
2774,6/23/2014,"3,975.10","4,006.00","3,974.60","3,972.40","3,972.40",-
2775,6/24/2014,"3,975.10","4,015.00","3,975.10","3,970.70","3,970.70",-
2776,6/25/2014,"3,979.60","4,019.00","3,976.80","4,019.00","4,019.00",-
2777,6/26/2014,"3,969.90","4,015.00","3,969.90","4,010.00","4,010.00",-
2778,6/27/2014,"3,977.70","4,015.00","3,976.60","4,015.00","4,015.00",-
2779,6/30/2014,"3,967.50","4,006.00","3,965.70","4,006.00","4,006.00",-
2780,7/1/2014,"3,964.70","4,011.00","3,964.70","4,010.00","4,010.00",-
2781,7/2/2014,"3,977.40","4,011.00","3,977.40","3,979.50","3,979.50",-
2782,7/3/2014,"3,980.40","4,013.00","3,977.30","4,011.00","4,011.00",-
2783,7/4/2014,"3,990.50","3,990.50","3,978.60","4,009.00","4,009.00",-
2784,7/7/2014,"3,976.00","4,009.00","3,974.70","3,978.60","3,978.60",-
2785,7/8/2014,"3,971.30","4,021.00","3,971.30","4,021.00","4,021.00",-
2786,7/9/2014,"3,968.00","4,020.00","3,968.00","4,015.00","4,015.00",-
2787,7/10/2014,"3,975.90","4,020.00","3,975.90","3,970.50","3,970.50",-
2788,7/11/2014,"3,979.90","4,017.00","3,969.90","4,015.00","4,015.00",-
2789,7/14/2014,"3,969.60","4,018.00","3,969.60","4,018.00","4,018.00",-
2790,7/15/2014,"3,975.30","4,010.00","3,974.30","4,010.00","4,010.00",-
2791,7/16/2014,"3,987.40","4,015.00","3,975.50","4,009.00","4,009.00",-
2792,7/17/2014,"3,977.30","4,017.00","3,977.30","4,017.00","4,017.00",-
2793,7/18/2014,"3,980.80","3,980.80","3,978.60","4,015.00","4,015.00",-
2794,7/21/2014,"3,976.10","4,030.00","3,976.10","3,976.10","3,976.10",-
2795,7/22/2014,"3,980.30","4,027.00","3,980.30","4,027.00","4,027.00",-
2796,7/23/2014,"3,983.50","4,030.00","3,983.50","3,988.40","3,988.40",-
2797,7/24/2014,"3,981.40","4,030.00","3,981.40","4,028.00","4,028.00",-
2798,7/25/2014,"3,980.80","3,983.90","3,980.80","4,020.00","4,020.00",-
2799,7/28/2014,"3,987.10","4,030.00","3,980.60","4,029.00","4,029.00",-
2800,7/29/2014,"3,980.90","3,980.90","3,980.90","4,030.00","4,030.00",-
2801,7/30/2014,"3,988.40","4,033.00","3,980.60","4,033.00","4,033.00",-
2802,7/31/2014,"3,982.10","4,030.00","3,980.50","4,030.00","4,030.00",-
2803,8/1/2014,"3,980.20","4,025.00","3,980.20","4,027.00","4,027.00",-
2804,8/4/2014,"3,970.10","4,019.00","3,970.10","4,019.00","4,019.00",-
2805,8/5/2014,"4,017.00","4,017.00","4,015.00","4,017.00","4,017.00",-
2806,8/6/2014,"3,979.10","4,017.00","3,979.10","3,986.10","3,986.10",-
2807,8/7/2014,"3,968.00","4,029.00","3,968.00","4,019.00","4,019.00",-
2808,8/8/2014,"3,990.90","4,029.00","3,986.60","4,029.00","4,029.00",-
2809,8/11/2014,"3,983.40","4,036.00","3,980.20","4,030.00","4,030.00",-
2810,8/12/2014,"3,982.90","4,036.00","3,978.00","4,036.00","4,036.00",-
2811,8/13/2014,"3,970.70","3,979.80","3,970.70","4,033.00","4,033.00",-
2812,8/14/2014,"3,978.30","4,033.00","3,978.30","4,030.00","4,030.00",-
2813,8/15/2014,"3,984.80","4,030.00","3,982.00","4,030.00","4,030.00",-
2814,8/18/2014,"3,990.20","3,990.20","3,990.20","3,977.80","3,977.80",-
2815,8/19/2014,"4,000.40","4,000.40","3,988.30","3,990.20","3,990.20",-
2816,8/20/2014,"3,996.50","3,996.50","3,983.00","3,988.30","3,988.30",-
2817,8/21/2014,"3,989.10","3,989.10","3,982.50","3,983.00","3,983.00",-
2818,8/22/2014,"3,978.60","3,992.40","3,978.60","3,982.50","3,982.50",-
2819,8/25/2014,"4,013.00","4,013.00","3,982.70","3,992.40","3,992.40",-
2820,8/26/2014,"3,987.40","3,994.20","3,987.40","3,985.50","3,985.50",-
2821,8/27/2014,"4,003.70","4,003.70","3,983.50","3,994.20","3,994.20",-
2822,8/28/2014,"3,980.00","3,990.90","3,980.00","3,980.00","3,980.00",-
2823,8/29/2014,"3,991.50","3,995.20","3,991.50","3,991.60","3,991.60",-
2824,9/1/2014,"4,012.00","4,012.00","3,993.60","4,011.00","4,011.00",-
2825,9/2/2014,"3,995.60","3,995.60","3,994.60","3,995.60","3,995.60",-
2826,9/3/2014,"3,989.70","3,994.60","3,989.70","3,988.80","3,988.80",-
2827,9/4/2014,"3,993.70","3,995.50","3,993.70","3,994.70","3,994.70",-
2828,9/5/2014,"4,055.00","4,055.00","3,993.00","4,052.60","4,052.60",-
2829,9/8/2014,"3,993.50","3,998.80","3,992.40","3,993.60","3,993.60",-
2830,9/9/2014,"4,009.10","4,045.00","3,993.20","4,045.00","4,045.00",-
2831,9/10/2014,"3,976.60","4,053.00","3,976.60","3,976.60","3,976.60",-
2832,9/11/2014,"4,002.20","4,050.00","3,991.50","4,055.00","4,055.00",-
2833,9/12/2014,"3,990.30","4,051.00","3,990.30","4,050.00","4,050.00",-
2834,9/15/2014,"3,993.40","4,045.00","3,993.40","3,990.60","3,990.60",-
2835,9/16/2014,"3,989.10","4,037.00","3,989.10","4,035.00","4,035.00",-
2836,9/17/2014,"3,991.80","4,055.00","3,991.80","3,991.60","3,991.60",-
2837,9/18/2014,"4,032.10","4,050.00","3,993.10","4,036.10","4,036.10",-
2838,9/19/2014,"3,982.70","4,051.00","3,982.70","3,981.00","3,981.00",-
2839,9/22/2014,"4,009.10","4,051.00","4,009.10","4,011.80","4,011.80",-
2840,9/23/2014,"4,006.60","4,051.00","4,006.60","4,007.40","4,007.40",-
2841,9/24/2014,"4,021.70","4,051.00","4,010.70","4,022.30","4,022.30",-
2842,9/25/2014,"4,030.80","4,051.00","3,996.40","4,030.50","4,030.50",-
2843,9/26/2014,"3,985.40","4,050.00","3,985.40","3,985.00","3,985.00",-
2844,9/29/2014,"4,023.20","4,050.00","4,001.90","4,021.60","4,021.60",-
2845,9/30/2014,"4,001.90","4,055.00","4,001.90","4,000.90","4,000.90",-
2846,10/1/2014,"3,994.90","4,053.00","3,994.90","3,994.80","3,994.80",-
2847,10/2/2014,"4,005.40","4,053.00","4,003.50","4,051.00","4,051.00",-
2848,10/3/2014,"3,998.20","4,049.00","3,998.20","4,049.00","4,049.00",-
2849,10/6/2014,"4,039.00","4,041.00","3,992.60","4,039.60","4,039.60",-
2850,10/7/2014,"3,964.60","4,047.00","3,964.60","3,958.60","3,958.60",-
2851,10/8/2014,"3,971.70","4,049.00","3,971.70","3,969.40","3,969.40",-
2852,10/9/2014,"3,979.90","4,053.00","3,979.90","4,051.00","4,051.00",-
2853,10/10/2014,"4,027.80","4,027.80","4,004.00","4,027.10","4,027.10",-
2854,10/13/2014,"4,012.80","4,055.00","4,002.40","4,016.40","4,016.40",-
2855,10/14/2014,"3,992.70","4,055.00","3,992.70","3,985.30","3,985.30",-
2856,10/15/2014,"4,006.60","4,057.00","4,002.00","4,002.40","4,002.40",-
2857,10/16/2014,"3,947.90","4,055.00","3,942.70","3,946.30","3,946.30",-
2858,10/17/2014,"3,984.50","4,050.00","3,983.20","3,984.90","3,984.90",-
2859,10/20/2014,"4,024.30","4,046.00","3,996.80","4,046.00","4,046.00",-
2860,10/21/2014,"3,990.70","4,045.00","3,990.70","4,045.00","4,045.00",-
2861,10/22/2014,"4,017.00","4,041.00","3,997.70","4,016.90","4,016.90",-
2862,10/23/2014,"4,018.10","4,040.00","4,003.90","4,040.00","4,040.00",-
2863,10/24/2014,"4,008.80","4,043.00","4,003.60","4,039.00","4,039.00",-
2864,10/27/2014,"3,991.80","4,001.90","3,991.80","3,998.10","3,998.10",-
2865,10/28/2014,"3,993.50","3,998.20","3,992.60","3,996.10","3,996.10",-
2866,10/29/2014,"3,987.60","3,998.70","3,987.60","3,987.20","3,987.20",-
2867,10/30/2014,"4,032.90","4,032.90","4,001.00","4,029.30","4,029.30",-
2868,10/31/2014,"3,991.70","3,998.80","3,991.70","4,001.00","4,001.00",-
2869,11/3/2014,"4,033.10","4,033.10","4,025.10","4,016.40","4,016.40",-
2870,11/4/2014,"3,997.90","3,997.90","3,996.80","4,046.00","4,046.00",-
2871,11/5/2014,"3,982.60","4,046.00","3,982.60","3,985.40","3,985.40",-
2872,11/6/2014,"3,990.60","4,046.00","3,979.30","3,989.80","3,989.80",-
2873,11/7/2014,"4,029.50","4,039.00","3,984.70","4,029.90","4,029.90",-
2874,11/10/2014,"3,964.30","3,984.30","3,959.90","3,964.00","3,964.00",-
2875,11/11/2014,"4,001.60","4,001.60","3,989.00","4,004.50","4,004.50",-
2876,11/12/2014,"3,977.50","4,040.00","3,977.50","3,972.40","3,972.40",-
2877,11/13/2014,"3,991.20","3,991.20","3,985.80","3,991.80","3,991.80",-
2878,11/14/2014,"3,984.60","4,035.00","3,981.50","3,981.30","3,981.30",-
2879,11/17/2014,"3,955.10","4,037.00","3,955.10","3,956.60","3,956.60",-
2880,11/18/2014,"3,988.40","4,018.00","3,981.70","3,993.80","3,993.80",-
2881,11/19/2014,"3,981.80","4,021.00","3,977.40","4,023.00","4,023.00",-
2882,11/20/2014,"3,978.40","4,030.00","3,977.90","4,020.00","4,020.00",-
2883,11/21/2014,"3,973.80","4,031.00","3,970.50","3,975.30","3,975.30",-
2884,11/24/2014,"3,992.80","3,992.80","3,974.90","4,033.00","4,033.00",-
2885,11/25/2014,"3,968.50","4,030.00","3,968.50","3,966.00","3,966.00",-
2886,11/26/2014,"3,963.20","3,978.70","3,963.20","3,965.20","3,965.20",-
2887,11/27/2014,"3,966.60","3,980.70","3,966.60","3,964.90","3,964.90",-
2888,11/28/2014,"3,991.20","4,023.00","3,973.20","3,986.10","3,986.10",-
2889,12/1/2014,"3,989.80","4,025.00","3,983.50","3,984.50","3,984.50",-
2890,12/2/2014,"3,981.90","4,015.00","3,981.90","4,017.00","4,017.00",-
2891,12/3/2014,"4,000.90","4,031.00","3,975.70","4,001.60","4,001.60",-
2892,12/4/2014,"3,978.50","4,033.00","3,975.60","4,031.00","4,031.00",-
2893,12/5/2014,"3,976.50","4,035.00","3,976.50","4,031.00","4,031.00",-
2894,12/8/2014,"3,993.50","3,993.50","3,975.90","4,043.00","4,043.00",-
2895,12/9/2014,"3,962.90","4,039.00","3,962.90","4,040.00","4,040.00",-
2896,12/10/2014,"3,967.70","4,037.00","3,967.70","4,041.00","4,041.00",-
2897,12/11/2014,"3,940.60","4,039.00","3,940.60","4,037.00","4,037.00",-
2898,12/12/2014,"3,977.90","4,041.00","3,977.90","4,040.00","4,040.00",-
2899,12/15/2014,"3,977.00","3,978.70","3,977.00","4,041.00","4,041.00",-
2900,12/16/2014,"3,975.60","4,039.00","3,975.60","4,039.00","4,039.00",-
2901,12/17/2014,"3,993.30","4,035.00","3,982.00","4,040.00","4,040.00",-
2902,12/18/2014,"4,021.50","4,021.50","3,982.90","4,030.00","4,030.00",-
2903,12/19/2014,"3,991.30","3,991.30","3,979.70","4,025.00","4,025.00",-
2904,12/22/2014,"3,991.50","4,030.00","3,978.70","4,020.00","4,020.00",-
2905,12/23/2014,"3,990.50","4,035.00","3,981.90","4,031.00","4,031.00",-
2906,12/24/2014,"3,992.90","3,992.90","3,975.40","4,035.00","4,035.00",-
2907,12/25/2014,"3,992.90","4,037.00","3,975.40","4,035.00","4,035.00",-
2908,12/26/2014,"3,992.90","4,037.00","3,975.40","4,035.00","4,035.00",-
2909,12/29/2014,"3,980.30","4,030.00","3,977.00","4,031.00","4,031.00",-
2910,12/30/2014,"3,988.80","4,042.00","3,982.00","4,039.00","4,039.00",-
2911,12/31/2014,"3,979.90","4,039.00","3,975.90","4,040.00","4,040.00",-
2912,1/1/2015,"3,993.90","3,993.90","3,993.80","4,037.00","4,037.00",-
2913,1/2/2015,"4,004.60","4,035.00","3,975.80","3,993.80","3,993.80",-
2914,1/5/2015,"4,005.30","4,029.00","3,980.60","4,027.00","4,027.00",-
2915,1/6/2015,"3,969.40","3,983.90","3,969.40","4,029.00","4,029.00",-
2916,1/7/2015,"3,991.20","3,991.20","3,980.40","4,047.00","4,047.00",-
2917,1/8/2015,"3,978.70","4,057.00","3,978.70","4,055.00","4,055.00",-
2918,1/9/2015,"3,977.90","4,053.00","3,977.90","4,055.00","4,055.00",-
2919,1/12/2015,"3,967.80","4,053.00","3,967.80","4,051.00","4,051.00",-
2920,1/13/2015,"3,962.90","4,047.00","3,962.90","4,045.00","4,045.00",-
2921,1/14/2015,"3,986.00","4,049.00","3,975.90","4,051.00","4,051.00",-
2922,1/15/2015,"3,969.90","4,049.00","3,969.90","4,047.00","4,047.00",-
2923,1/16/2015,"4,001.50","4,050.00","3,975.40","4,045.00","4,045.00",-
2924,1/19/2015,"3,985.50","3,985.50","3,973.50","4,051.00","4,051.00",-
2925,1/20/2015,"3,978.30","3,978.30","3,973.00","3,973.50","3,973.50",-
2926,1/21/2015,"3,984.70","4,041.00","3,976.80","4,035.00","4,035.00",-
2927,1/22/2015,"3,968.20","4,039.00","3,968.20","4,041.00","4,041.00",-
2928,1/23/2015,"4,041.00","4,041.00","3,992.90","4,043.00","4,043.00",-
2929,1/26/2015,"3,970.70","4,040.00","3,956.20","3,960.10","3,960.10",-
2930,1/27/2015,"3,969.10","4,043.00","3,969.10","4,040.00","4,040.00",-
2931,1/28/2015,"3,949.50","4,039.00","3,949.50","4,041.00","4,041.00",-
2932,1/29/2015,"3,997.80","4,040.00","3,974.30","4,041.00","4,041.00",-
2933,1/30/2015,"3,970.40","4,040.00","3,970.40","4,041.00","4,041.00",-
2934,2/2/2015,"3,980.20","4,035.00","3,975.70","4,037.00","4,037.00",-
2935,2/3/2015,"3,969.50","4,035.00","3,969.50","4,037.00","4,037.00",-
2936,2/4/2015,"3,932.90","4,033.00","3,932.90","4,030.00","4,030.00",-
2937,2/5/2015,"4,020.40","4,027.00","3,970.40","4,025.00","4,025.00",-
2938,2/6/2015,"3,956.10","4,027.00","3,956.10","4,025.00","4,025.00",-
2939,2/9/2015,"4,016.50","4,016.50","3,973.70","4,037.00","4,037.00",-
2940,2/10/2015,"3,968.70","4,043.00","3,968.70","4,043.00","4,043.00",-
2941,2/11/2015,"3,960.40","3,978.00","3,960.40","4,040.00","4,040.00",-
2942,2/12/2015,"3,978.50","4,040.00","3,953.30","4,040.00","4,040.00",-
2943,2/13/2015,"3,968.80","4,040.00","3,968.80","4,035.00","4,035.00",-
2944,2/16/2015,"3,971.00","3,972.40","3,971.00","4,035.00","4,035.00",-
2945,2/17/2015,"4,002.20","4,002.20","3,976.60","3,972.40","3,972.40",-
2946,2/18/2015,"4,030.00","4,030.00","3,975.90","4,035.00","4,035.00",-
2947,2/19/2015,"3,966.90","3,978.70","3,966.90","4,010.00","4,010.00",-
2948,2/20/2015,"3,988.50","4,009.00","3,978.00","4,010.00","4,010.00",-
